path	baseline_path	kind	classification	cmake_selection	current_sha256	baseline_sha256	canonical_current_sha256	canonical_baseline_sha256	disposition
src/core/softpc/base/inc/loader.h	base/inc/loader.h	source-or-header	identical-original	not-directly-selected	c195ab5835bc1f5fda5d84e4539c9adece36417ffc5663fb5b789f971eb6bae3	c195ab5835bc1f5fda5d84e4539c9adece36417ffc5663fb5b789f971eb6bae3	22101d446a9030f4972e3bb777e61fe2a8014dace3daa1438cba9c8fae9fb5b5	22101d446a9030f4972e3bb777e61fe2a8014dace3daa1438cba9c8fae9fb5b5	retain-pristine
src/core/softpc/base/inc/lock.h	base/inc/lock.h	source-or-header	identical-original	not-directly-selected	bfca88d9c901515a44ea12290d10da19bdbcfb66227cc497aaf78d93950a022d	bfca88d9c901515a44ea12290d10da19bdbcfb66227cc497aaf78d93950a022d	6d9c48ebc190e13018cc3c85db8064425ed3b6d4710dbf592fc81fcf771079e4	6d9c48ebc190e13018cc3c85db8064425ed3b6d4710dbf592fc81fcf771079e4	retain-pristine
src/core/softpc/base/inc/low_intp.h	base/inc/low_intp.h	source-or-header	identical-original	not-directly-selected	71f6bbc11d7020b985a36ae68419ec42f6779b897be564771de00ede350fb644	71f6bbc11d7020b985a36ae68419ec42f6779b897be564771de00ede350fb644	ccc64d4dec705d910978d989adae0450a391c72372525718c938ac7ab4c43304	ccc64d4dec705d910978d989adae0450a391c72372525718c938ac7ab4c43304	retain-pristine
src/core/softpc/base/inc/lq2500.h	base/inc/lq2500.h	source-or-header	identical-original	not-directly-selected	42758f3a5e16744fac7a14a04fa60d4b77467d8d92d8c1ecaadfc3283b02eb5d	42758f3a5e16744fac7a14a04fa60d4b77467d8d92d8c1ecaadfc3283b02eb5d	4da25ddfe0575db2276cc07b46029b308e6a6aa19f366425d3474ea7e1f39aa4	4da25ddfe0575db2276cc07b46029b308e6a6aa19f366425d3474ea7e1f39aa4	retain-pristine
src/core/softpc/base/inc/m_errorp.h	base/inc/m_errorp.h	source-or-header	identical-original	not-directly-selected	ca61755977b972853bda02c4f659554e14efd7b7abab238f0b30e51dbd9b3d66	ca61755977b972853bda02c4f659554e14efd7b7abab238f0b30e51dbd9b3d66	55c5f697cdda03755b07055a3eb3dc59aed868a07909b168cb7b99620ce2df15	55c5f697cdda03755b07055a3eb3dc59aed868a07909b168cb7b99620ce2df15	retain-pristine
src/core/softpc/base/inc/m_fs.h	base/inc/m_fs.h	source-or-header	identical-original	not-directly-selected	b6206bbaab8b425286721c07e1c7082dfdc0e3ff103d7d753420bcb7ef2f398e	b6206bbaab8b425286721c07e1c7082dfdc0e3ff103d7d753420bcb7ef2f398e	11a241a4d45486ef2d532d11b5b8162bc4e3d1519c18f6aebe739deae26028e0	11a241a4d45486ef2d532d11b5b8162bc4e3d1519c18f6aebe739deae26028e0	retain-pristine
src/core/softpc/base/inc/m_keybdp.h	base/inc/m_keybdp.h	source-or-header	identical-original	not-directly-selected	b8d73e0606df03677d2b6ac550bb598e7022085df88ec43d81859b5a3f5f7672	b8d73e0606df03677d2b6ac550bb598e7022085df88ec43d81859b5a3f5f7672	41bab95b408ba445fa3f9fe84b63179858ae71b89b3b441b6e0764c8e18c4edd	41bab95b408ba445fa3f9fe84b63179858ae71b89b3b441b6e0764c8e18c4edd	retain-pristine
src/core/softpc/base/inc/m_lpcmp.h	base/inc/m_lpcmp.h	source-or-header	identical-original	not-directly-selected	157ac9a370fc9c2e7586dbea939d39c6f0ca1ef32f91f1f2a26e441fa9fb4628	157ac9a370fc9c2e7586dbea939d39c6f0ca1ef32f91f1f2a26e441fa9fb4628	82896878eda3d56b53aa84d22a5db1e0954b1a1edca17bec10c873505cbc1d64	82896878eda3d56b53aa84d22a5db1e0954b1a1edca17bec10c873505cbc1d64	retain-pristine
src/core/softpc/base/inc/make_dis.h	base/inc/make_dis.h	source-or-header	identical-original	not-directly-selected	aa42e79db75fcda7b0971580a86c095bf8aa49bf13e8ce6acad98f24ca9c4aa6	aa42e79db75fcda7b0971580a86c095bf8aa49bf13e8ce6acad98f24ca9c4aa6	c18fecf8bfec7e40f63f45d537df9c89222e71d85d7cfbb1cff93f5f000d39d0	c18fecf8bfec7e40f63f45d537df9c89222e71d85d7cfbb1cff93f5f000d39d0	retain-pristine
src/core/softpc/base/inc/mark_ima.h	base/inc/mark_ima.h	source-or-header	identical-original	not-directly-selected	9af24af31e9c5da70bb8c25fe0aca758815fa186c185282e754535839b6e80f8	9af24af31e9c5da70bb8c25fe0aca758815fa186c185282e754535839b6e80f8	4ea2688356f23079f0241e1f47ce4e323cc5dfb9553f0df0d9a712aac57479d9	4ea2688356f23079f0241e1f47ce4e323cc5dfb9553f0df0d9a712aac57479d9	retain-pristine
src/core/softpc/base/inc/mda.h	base/inc/mda.h	source-or-header	identical-original	not-directly-selected	751acb35ec7364ee370077bc909c6a4cf2d4472d18e3259e29f43c7665079a52	751acb35ec7364ee370077bc909c6a4cf2d4472d18e3259e29f43c7665079a52	b8bb5efcfb5081c03141a5f5885cba1efb651e4bace139d89b8564d88a1811d7	b8bb5efcfb5081c03141a5f5885cba1efb651e4bace139d89b8564d88a1811d7	retain-pristine
src/core/softpc/base/inc/mouse.h	base/inc/mouse.h	source-or-header	identical-original	not-directly-selected	f63c726698057991eeff3b172c4b4bdd7e5948e00bffe15782c37293a21132ce	f63c726698057991eeff3b172c4b4bdd7e5948e00bffe15782c37293a21132ce	fd72231359fdc73b36fc5c2232373a785be3211c2bcf0cd7e8808e8a3cc45eab	fd72231359fdc73b36fc5c2232373a785be3211c2bcf0cd7e8808e8a3cc45eab	retain-pristine
src/core/softpc/base/inc/mouse_io.h	base/inc/mouse_io.h	source-or-header	identical-original	not-directly-selected	6387d3317faaa0ab35c3652abc52283601a996bcb0f3019234a2cdb246a6662a	6387d3317faaa0ab35c3652abc52283601a996bcb0f3019234a2cdb246a6662a	4bb16f7cf26925dab3471b25e4f845b0f529a56a821d5b37d12fef3f45589e3c	4bb16f7cf26925dab3471b25e4f845b0f529a56a821d5b37d12fef3f45589e3c	retain-pristine
src/core/softpc/base/inc/mouse16b.h	base/inc/mouse16b.h	source-or-header	identical-original	not-directly-selected	ef535eea17068630110026351373b0e5514ae2464a92474633dbe8140318b250	ef535eea17068630110026351373b0e5514ae2464a92474633dbe8140318b250	30569c98783db9e3eaa37bac25d03a0e9f0021ea3bf44a359a889356fb1af382	30569c98783db9e3eaa37bac25d03a0e9f0021ea3bf44a359a889356fb1af382	retain-pristine
src/core/softpc/base/inc/ms_windo.h	base/inc/ms_windo.h	source-or-header	identical-original	not-directly-selected	f76510e61219069b0864434a6920a8639c4f7d2905d0ab9df22e0663ed27e52d	f76510e61219069b0864434a6920a8639c4f7d2905d0ab9df22e0663ed27e52d	c07a56045911abc00f113d597094774b52f8ee94b9c937a8d8e7d75105a73ecc	c07a56045911abc00f113d597094774b52f8ee94b9c937a8d8e7d75105a73ecc	retain-pristine
src/core/softpc/base/inc/msw_dbg.h	base/inc/msw_dbg.h	source-or-header	identical-original	not-directly-selected	3726b678c5bd4e98484c423b685b178d28c074625ce1de934d946f07021848e7	3726b678c5bd4e98484c423b685b178d28c074625ce1de934d946f07021848e7	147133fd311320a2f802986db8705a6108d07fdefc706405f855aa8ffcfb2be0	147133fd311320a2f802986db8705a6108d07fdefc706405f855aa8ffcfb2be0	retain-pristine
src/core/softpc/base/inc/msw_keyb.h	base/inc/msw_keyb.h	source-or-header	identical-original	not-directly-selected	e39f2af151f2f67f17610d2834254a3cf7063f51ed6faf3e90c25ef799847785	e39f2af151f2f67f17610d2834254a3cf7063f51ed6faf3e90c25ef799847785	95920352a71114798f9e1ac5b696c6bffcba68e6b67b190f5b5a080e1ad7213b	95920352a71114798f9e1ac5b696c6bffcba68e6b67b190f5b5a080e1ad7213b	retain-pristine
src/core/softpc/base/inc/msw_snd.h	base/inc/msw_snd.h	source-or-header	identical-original	not-directly-selected	3cb956d90427a1212e64c08bee246cf11c261545d5ac2d7f5764a8d7d27fb7dc	3cb956d90427a1212e64c08bee246cf11c261545d5ac2d7f5764a8d7d27fb7dc	f8ea23f7cbebbdf74dfec04df9e784d274622c933dc20c9481e567121d34ab90	f8ea23f7cbebbdf74dfec04df9e784d274622c933dc20c9481e567121d34ab90	retain-pristine
src/core/softpc/base/inc/novell.h	base/inc/novell.h	source-or-header	identical-original	not-directly-selected	4fb1d6008cbaea0c3b36985743ec00bbf0441fa3aeea1fbefb17c6a598a0bcbf	4fb1d6008cbaea0c3b36985743ec00bbf0441fa3aeea1fbefb17c6a598a0bcbf	e9dca62110a7c0a020fd1e8f76d6aeda70f1ab47a4dfc5fa741b69201b666926	e9dca62110a7c0a020fd1e8f76d6aeda70f1ab47a4dfc5fa741b69201b666926	retain-pristine
src/core/softpc/base/inc/ppi.h	base/inc/ppi.h	source-or-header	identical-original	not-directly-selected	7967ae65e76cb00e58f350e87cd115b6ed7a97c81ff96e3b528f9740d3378612	7967ae65e76cb00e58f350e87cd115b6ed7a97c81ff96e3b528f9740d3378612	0c6435f03a41c668e8d0f7c19f4d8a495208d7c91972284c8a702b21b429e39b	0c6435f03a41c668e8d0f7c19f4d8a495208d7c91972284c8a702b21b429e39b	retain-pristine
src/core/softpc/base/inc/printer.h	base/inc/printer.h	source-or-header	identical-original	not-directly-selected	c4c064dd442805e2942a799d8c90b46d6f26e4fbe5bba58799f53bbbebb42092	c4c064dd442805e2942a799d8c90b46d6f26e4fbe5bba58799f53bbbebb42092	8576edd34f1c8c382ce9a50052303e9997040f73c74ed6cc33c171ca96626f35	8576edd34f1c8c382ce9a50052303e9997040f73c74ed6cc33c171ca96626f35	retain-pristine
src/core/softpc/base/inc/profile.h	base/inc/profile.h	source-or-header	identical-original	not-directly-selected	67a8fc100d29da9b908f2fb4f8b437963bb64193732279a6c31751895e86d14d	67a8fc100d29da9b908f2fb4f8b437963bb64193732279a6c31751895e86d14d	d492594dd4956967621122d73c39f6e79b283038ea0aa669e426188391bb3a87	d492594dd4956967621122d73c39f6e79b283038ea0aa669e426188391bb3a87	retain-pristine
src/core/softpc/base/inc/quick_ev.h	base/inc/quick_ev.h	source-or-header	identical-original	not-directly-selected	c59fec315058b2cc03394d02d9c3756350357f7eb8cb48a541e56aae1b7939a2	c59fec315058b2cc03394d02d9c3756350357f7eb8cb48a541e56aae1b7939a2	f4ed45b1e75bc32a7f19191b48de63799e7177ac2785dd4f2da59e35d37c40a9	f4ed45b1e75bc32a7f19191b48de63799e7177ac2785dd4f2da59e35d37c40a9	retain-pristine
src/core/softpc/base/inc/rom.h	base/inc/rom.h	source-or-header	identical-original	not-directly-selected	2075310f9ca8a1a94d9606cd79af36328615412b6912e17f50e2b46081685a5a	2075310f9ca8a1a94d9606cd79af36328615412b6912e17f50e2b46081685a5a	76922cc1a7c066a69310ccbf09984ff921ac1e47ac2f5ef23cfaf29282cf5c7f	76922cc1a7c066a69310ccbf09984ff921ac1e47ac2f5ef23cfaf29282cf5c7f	retain-pristine
src/core/softpc/base/inc/rommap.h	base/inc/rommap.h	source-or-header	identical-original	not-directly-selected	b3e37f197c8bf67333bc72ea5035dcc529d714330ece237abdf0bc06a1152105	b3e37f197c8bf67333bc72ea5035dcc529d714330ece237abdf0bc06a1152105	a8541506a6bab27492879b4bd59883ccd00d11f1dedbc916f458fa25bf2631c7	a8541506a6bab27492879b4bd59883ccd00d11f1dedbc916f458fa25bf2631c7	retain-pristine
src/core/softpc/base/inc/rs232.h	base/inc/rs232.h	source-or-header	identical-original	not-directly-selected	80ddf84cdde4d7e5544210a489a103b2850a38f9f3a285199eb07ac8de4e7779	80ddf84cdde4d7e5544210a489a103b2850a38f9f3a285199eb07ac8de4e7779	2b5fa0a5a43a469badcb5ee5c02cf26f211f3f42497b22a84e02838d7b5fc844	2b5fa0a5a43a469badcb5ee5c02cf26f211f3f42497b22a84e02838d7b5fc844	retain-pristine
src/core/softpc/base/inc/rtc_bios.h	base/inc/rtc_bios.h	source-or-header	identical-original	not-directly-selected	ef200bc2174e6bda4010095c1e7615e55a57eeaaa6a7f37f2484afa435414f13	ef200bc2174e6bda4010095c1e7615e55a57eeaaa6a7f37f2484afa435414f13	8d3c042f83e3754de16d88302f1edaea79ee1e87db4273f69492329622ee5939	8d3c042f83e3754de16d88302f1edaea79ee1e87db4273f69492329622ee5939	retain-pristine
src/core/softpc/base/inc/sas.h	base/inc/sas.h	source-or-header	identical-original	literal-reference	63832958d3a6b9ef2f9f209e5ada4af8067fab3b5cdb6f317c5663cbd2b5f2ef	63832958d3a6b9ef2f9f209e5ada4af8067fab3b5cdb6f317c5663cbd2b5f2ef	bb3448626c9e45edb2642cb1b399cc921408d618336fd5d673b0127bb321b2f1	bb3448626c9e45edb2642cb1b399cc921408d618336fd5d673b0127bb321b2f1	retain-pristine
src/core/softpc/base/inc/sasp.h	base/inc/sasp.h	source-or-header	identical-original	not-directly-selected	a13cd318423c15af70ffdfcda84aa0ee9abbcc691fa921d8d06fbf0e0a329ec3	a13cd318423c15af70ffdfcda84aa0ee9abbcc691fa921d8d06fbf0e0a329ec3	3ae99fc5a1e47a67f6d4c6327a0d3e3306861c444cafbff65537c6665e36de3a	3ae99fc5a1e47a67f6d4c6327a0d3e3306861c444cafbff65537c6665e36de3a	retain-pristine
src/core/softpc/base/inc/smeg.h	base/inc/smeg.h	source-or-header	identical-original	not-directly-selected	2e0bca83b80f59054c6bec10ebe391dc47cf19573426dc3253494ec427266b7e	2e0bca83b80f59054c6bec10ebe391dc47cf19573426dc3253494ec427266b7e	e39153b4f406836a9dc964b3eba6b2ea10b03527d29f37e2a6ca67266fcd4a96	e39153b4f406836a9dc964b3eba6b2ea10b03527d29f37e2a6ca67266fcd4a96	retain-pristine
src/core/softpc/base/inc/smeg_hea.h	base/inc/smeg_hea.h	source-or-header	identical-original	not-directly-selected	ca784c2c076245462181acb61ad44dd89e92d26beef4227864152a50f9d5a47d	ca784c2c076245462181acb61ad44dd89e92d26beef4227864152a50f9d5a47d	cf79c088ab4240778739b2f3266f5e3cabfc368b504de34f55a5cd167ea07c59	cf79c088ab4240778739b2f3266f5e3cabfc368b504de34f55a5cd167ea07c59	retain-pristine
src/core/softpc/base/inc/spc_icon.h	base/inc/spc_icon.h	source-or-header	identical-original	not-directly-selected	0f49f06c62860a0d5d9b0c645d148cf00416c341c3c82a7ec307349657781eea	0f49f06c62860a0d5d9b0c645d148cf00416c341c3c82a7ec307349657781eea	eb9824280f977634e9d36658355dcddeb87a8ec2d28ef981a5adfc1370cef86f	eb9824280f977634e9d36658355dcddeb87a8ec2d28ef981a5adfc1370cef86f	retain-pristine
src/core/softpc/base/inc/spcfile.h	base/inc/spcfile.h	source-or-header	identical-original	not-directly-selected	d32402dd60e995f0c73fbe683a63ebbeda98de12d4935a901ade70665f0dacfd	d32402dd60e995f0c73fbe683a63ebbeda98de12d4935a901ade70665f0dacfd	1d274c21fd2547f1d8676b40370eeda6f2aa149c883f3a2a59c6d0fe038a2e7e	1d274c21fd2547f1d8676b40370eeda6f2aa149c883f3a2a59c6d0fe038a2e7e	retain-pristine
src/core/softpc/base/inc/standard.h	base/inc/standard.h	source-or-header	identical-original	not-directly-selected	576b4d5683e7801ecfa16643436a993e97d8855b4473a79b59700dbc28996335	576b4d5683e7801ecfa16643436a993e97d8855b4473a79b59700dbc28996335	81b9ae6ff8d639e56c68876b2bc75d4c9deb413abe6e8a43583a9a67b7202775	81b9ae6ff8d639e56c68876b2bc75d4c9deb413abe6e8a43583a9a67b7202775	retain-pristine
src/core/softpc/base/inc/suplib.h	base/inc/suplib.h	source-or-header	identical-original	not-directly-selected	012bcdd28b9d105a6d4bf9c01bbdfa8ccf855910cb00119ba7b1c45884237f7f	012bcdd28b9d105a6d4bf9c01bbdfa8ccf855910cb00119ba7b1c45884237f7f	c646871b5be5c056a753e9f792fdcda96cf070db15eadf1749598d1786628679	c646871b5be5c056a753e9f792fdcda96cf070db15eadf1749598d1786628679	retain-pristine
src/core/softpc/base/inc/swinhelp.h	base/inc/swinhelp.h	source-or-header	identical-original	not-directly-selected	df7d0d15f908e554d41a119ef947a744861ae5b29fec9b4204eea687f9743717	df7d0d15f908e554d41a119ef947a744861ae5b29fec9b4204eea687f9743717	e53d7af93116de63c7b9564a905288d47b815de2013e5c2cbde3aa8fd10f7c10	e53d7af93116de63c7b9564a905288d47b815de2013e5c2cbde3aa8fd10f7c10	retain-pristine
src/core/softpc/base/inc/swinmgre.h	base/inc/swinmgre.h	source-or-header	identical-original	not-directly-selected	303ca6566369a686647b246c859b4aa39260acefd9da38ae00cf28396e3e93fe	303ca6566369a686647b246c859b4aa39260acefd9da38ae00cf28396e3e93fe	252caa7b094d70b032db09df90901fde060e9dc5e366b2ab7f47166d7c014830	252caa7b094d70b032db09df90901fde060e9dc5e366b2ab7f47166d7c014830	retain-pristine
src/core/softpc/base/inc/tape_io.h	base/inc/tape_io.h	source-or-header	normalized-identical-original	not-directly-selected	c8862baa49e785f1a1d71b52ea63006b8d4debadb1cd7bff2e040391381b3f44	cca3e19561b62ecebe674f180faf6d0760f581433563e84711dc742d871fb309	f1588d5b4974b82b80fe60cad21da2bc7595f879069116f4098c6ac960349798	f1588d5b4974b82b80fe60cad21da2bc7595f879069116f4098c6ac960349798	retain-pristine
src/core/softpc/base/inc/tcpip.h	base/inc/tcpip.h	source-or-header	identical-original	not-directly-selected	240f9fbcc78213f7e3dc458013a096a4c2f0768e05d8f34808e5610a7e38bfb1	240f9fbcc78213f7e3dc458013a096a4c2f0768e05d8f34808e5610a7e38bfb1	fb9312cd7237f4e970af13207fb8091184f29561a56147dd00b60111732360a1	fb9312cd7237f4e970af13207fb8091184f29561a56147dd00b60111732360a1	retain-pristine
src/core/softpc/base/inc/timer.h	base/inc/timer.h	source-or-header	identical-original	not-directly-selected	b5704cc3ec76cd4dc010eeecc07e4c78ff76428266f6719cf34a65c9dd4b1f2d	b5704cc3ec76cd4dc010eeecc07e4c78ff76428266f6719cf34a65c9dd4b1f2d	c8bb142bbcae4ef0c37a8ddf0a01f691a6f5f546f723e753aad9cb84f91d36a5	c8bb142bbcae4ef0c37a8ddf0a01f691a6f5f546f723e753aad9cb84f91d36a5	retain-pristine
src/core/softpc/base/inc/timestmp.h	base/inc/timestmp.h	source-or-header	identical-original	not-directly-selected	b7f26a48bc185445a4a30bdc3cc3db597dc706b0148b34ea97be7f29c273edf1	b7f26a48bc185445a4a30bdc3cc3db597dc706b0148b34ea97be7f29c273edf1	96e8c93e4b307b9563a047db6b83157357f12d306dedcffe3a122b57744f1ca6	96e8c93e4b307b9563a047db6b83157357f12d306dedcffe3a122b57744f1ca6	retain-pristine
src/core/softpc/base/inc/timeval.h	base/inc/timeval.h	source-or-header	direct-original-diff	not-directly-selected	3d90a9a8adeb52ca732719d24de473e4eb3dca98e5366ecfe67f277117659edc	49ab8b88c971a9da3d0cadc974f04f6c329aef23c25efd8bfd7e3d50b1a8dfc0	fd225a26f09127b3fd6db3903e8a0943210b08bad2bd542ca1380cef1dc00bfd	2d88a0229acd5543381635c5fbae426479937b89942feecb57d6842b1efdbca3	overlay
src/core/softpc/base/inc/tmstrobe.h	base/inc/tmstrobe.h	source-or-header	identical-original	not-directly-selected	218c4f4841da5180d2140c1179a555dd4b33bdfebf04fe76b3a0f245e17f6ca4	218c4f4841da5180d2140c1179a555dd4b33bdfebf04fe76b3a0f245e17f6ca4	2b99573f9cd664c59a0a787aecc5a9fd2b2d00ae873a288ee1d90c0358cfc627	2b99573f9cd664c59a0a787aecc5a9fd2b2d00ae873a288ee1d90c0358cfc627	retain-pristine
src/core/softpc/base/inc/trace.h	base/inc/trace.h	source-or-header	identical-original	not-directly-selected	d70092a47d833c0ec3d859ebe7963feb374f5f0abb9288a03f9ffea7198b275f	d70092a47d833c0ec3d859ebe7963feb374f5f0abb9288a03f9ffea7198b275f	eee84bbf69eb651a4a3e2e94b375ba9b7a0fabdfa7cd2008a4a3743c05cb3413	eee84bbf69eb651a4a3e2e94b375ba9b7a0fabdfa7cd2008a4a3743c05cb3413	retain-pristine
src/core/softpc/base/inc/tredltr.h	base/inc/tredltr.h	source-or-header	identical-original	not-directly-selected	0fac7a13402da75950b2f701e3700442cf21a2fc73686301566ed3f9035fc952	0fac7a13402da75950b2f701e3700442cf21a2fc73686301566ed3f9035fc952	af639e28ffdc135c75770301ecf4b7d58b6faa56474000a2873da95fe813b042	af639e28ffdc135c75770301ecf4b7d58b6faa56474000a2873da95fe813b042	retain-pristine
src/core/softpc/base/inc/umb.h	base/inc/umb.h	source-or-header	identical-original	not-directly-selected	2461d7f74c3317a98d1456c238ad2f14bcdb2cbcd189d39836f24a353893e4b3	2461d7f74c3317a98d1456c238ad2f14bcdb2cbcd189d39836f24a353893e4b3	ebfc4f09689a3b6959028dcd3faf9fb04a01a3b8f6e55e13fa4119a16054b352	ebfc4f09689a3b6959028dcd3faf9fb04a01a3b8f6e55e13fa4119a16054b352	retain-pristine
src/core/softpc/base/inc/unix_asy.h	base/inc/unix_asy.h	source-or-header	identical-original	not-directly-selected	ef87c2c6eb2300a4339846a80334687828fd184b20a274f568f87446157dbfc0	ef87c2c6eb2300a4339846a80334687828fd184b20a274f568f87446157dbfc0	7d34e29a6d8cbca2b49620d9cb0ac3c0b76f40bb1744451f8271f8b242247dcc	7d34e29a6d8cbca2b49620d9cb0ac3c0b76f40bb1744451f8271f8b242247dcc	retain-pristine
src/core/softpc/base/inc/unix_cnf.h	base/inc/unix_cnf.h	source-or-header	identical-original	not-directly-selected	1db2d689864893264a6c40445525840a6047213caea4945a646fc59cc41d9019	1db2d689864893264a6c40445525840a6047213caea4945a646fc59cc41d9019	67d374675a8cefe598ede29d760ac06541c3bad0e012f466d5bbe88aa049f00a	67d374675a8cefe598ede29d760ac06541c3bad0e012f466d5bbe88aa049f00a	retain-pristine
src/core/softpc/base/inc/unix_loc.h	base/inc/unix_loc.h	source-or-header	identical-original	not-directly-selected	3bd6197388c1ef0ba79b9c44b5bc8b064d3f105234f8179682d4f41eda9187cd	3bd6197388c1ef0ba79b9c44b5bc8b064d3f105234f8179682d4f41eda9187cd	d1e7fc8462843d8074ea9a65b7bbe2780a461269340f3bffc50c17bd1f21bd27	d1e7fc8462843d8074ea9a65b7bbe2780a461269340f3bffc50c17bd1f21bd27	retain-pristine
src/core/softpc/base/inc/vga_dac.h	base/inc/vga_dac.h	source-or-header	identical-original	not-directly-selected	a747934a6f6257d470ecfdc8a4808f6f11cac2cc96b0bd6e9be75facd327b5c3	a747934a6f6257d470ecfdc8a4808f6f11cac2cc96b0bd6e9be75facd327b5c3	8917e6e7a088e58c99258c33ebc40cd95e016f870c7b044fbfb8d896c06b739b	8917e6e7a088e58c99258c33ebc40cd95e016f870c7b044fbfb8d896c06b739b	retain-pristine
src/core/softpc/base/inc/vgaports.h	base/inc/vgaports.h	source-or-header	identical-original	not-directly-selected	7d2c9ceadd144ea014757549ab83e8ff8e28b6e92c11f0cd379119d07c0bd2f2	7d2c9ceadd144ea014757549ab83e8ff8e28b6e92c11f0cd379119d07c0bd2f2	cc9acfbcbba3f711c1c8c2ceb864c29c5fcadc76ad0b6bb95fc2c5f808e41835	cc9acfbcbba3f711c1c8c2ceb864c29c5fcadc76ad0b6bb95fc2c5f808e41835	retain-pristine
src/core/softpc/base/inc/vgastate.h	base/inc/vgastate.h	source-or-header	identical-original	not-directly-selected	bfff3b82a50c1ac89d1beb0195cffd7e4fb82a90715c25d279fd8aa8bd77580c	bfff3b82a50c1ac89d1beb0195cffd7e4fb82a90715c25d279fd8aa8bd77580c	2045e9058bcf51fdff78d8f14f8690481d9494f851995d4e4852d33ffcb76f80	2045e9058bcf51fdff78d8f14f8690481d9494f851995d4e4852d33ffcb76f80	retain-pristine
src/core/softpc/base/inc/video.h	base/inc/video.h	source-or-header	direct-original-diff	not-directly-selected	d4bf39287e40c244561b61f2ce2aecde4dd25a39db7a37b8eb18609ebc7570d1	3e701855e34a3ba9834c84ab39da5350ff375195aacea0d79692fba24e2b1059	7105f3de288fc2467a8e1db080e80fd22c4edad30dc670d0c2c856428d9df240	ae4213d0145a4595b15a5261f77bbcf5d1b51a1ec98a02b13d4ac0acca355955	overlay
src/core/softpc/base/inc/virtual.h	base/inc/virtual.h	source-or-header	identical-original	not-directly-selected	d4576f40b4c22a3f83bbb76cd07db800275c0c61154983966b67ea3aafbba976	d4576f40b4c22a3f83bbb76cd07db800275c0c61154983966b67ea3aafbba976	c5ca313c272d03121cec8ed52c58cc16e89840fb6cf31ad78c05c13d1f332bfd	c5ca313c272d03121cec8ed52c58cc16e89840fb6cf31ad78c05c13d1f332bfd	retain-pristine
src/core/softpc/base/inc/winfiles.h	base/inc/winfiles.h	source-or-header	identical-original	not-directly-selected	f307fc3f4039b70639a9403ff07bfc8c44a1d14baac5df8f51ce7ab69d27a4b7	f307fc3f4039b70639a9403ff07bfc8c44a1d14baac5df8f51ce7ab69d27a4b7	5b3592e913206a384bde3bcfafdc1e09f86cccdc0204467784e6249a7547235c	5b3592e913206a384bde3bcfafdc1e09f86cccdc0204467784e6249a7547235c	retain-pristine
src/core/softpc/base/inc/winhelp.h	base/inc/winhelp.h	source-or-header	identical-original	not-directly-selected	8ef3d5e1f7848239ea7c45eea43098088a78a632d7803ca86c299cd553ae81d6	8ef3d5e1f7848239ea7c45eea43098088a78a632d7803ca86c299cd553ae81d6	3f1ab9e7d1f679ca60cf9e9b4d3296d540656cd7996312341d6e7dae75ca9924	3f1ab9e7d1f679ca60cf9e9b4d3296d540656cd7996312341d6e7dae75ca9924	retain-pristine
src/core/softpc/base/inc/worm.h	base/inc/worm.h	source-or-header	identical-original	not-directly-selected	d49a3112a511c092090753bf4b65c714785a049f09f312f0a78006a91531dc61	d49a3112a511c092090753bf4b65c714785a049f09f312f0a78006a91531dc61	75d8c0ac9e40c830efd9a11675e3c54fc074d86c762ed83eb614b20e997fd52b	75d8c0ac9e40c830efd9a11675e3c54fc074d86c762ed83eb614b20e997fd52b	retain-pristine
src/core/softpc/base/inc/xt.h	base/inc/xt.h	source-or-header	identical-original	not-directly-selected	c5b376f59d45ddb6ca36aa66e96e095203a261b125bd6a34247d6c88e98cb111	c5b376f59d45ddb6ca36aa66e96e095203a261b125bd6a34247d6c88e98cb111	c2c8940ea4302b04135964a014bbea866510988d44d31670bc9a7358738c321d	c2c8940ea4302b04135964a014bbea866510988d44d31670bc9a7358738c321d	retain-pristine
src/core/softpc/base/inc/yoda.h	base/inc/yoda.h	source-or-header	identical-original	not-directly-selected	9488860e836e9b4fb17ec69558bc65ce1a8afb99286f62e6092759c959569fc1	9488860e836e9b4fb17ec69558bc65ce1a8afb99286f62e6092759c959569fc1	7aefb9345ac1a7a46b30229293f6cb88db6277c160a065cde5860cb7ce86d82e	7aefb9345ac1a7a46b30229293f6cb88db6277c160a065cde5860cb7ce86d82e	retain-pristine
src/core/softpc/base/keymouse/keyba.c	base/keymouse/keyba.c	source-or-header	direct-original-diff	literal-reference	939e69dc64e217311e61bd8baeb80190e90f30c94630395bf372e8d37c5d830e	d3326210be154866924ca99f1e44e0a76e9a912e15975305804f6b59c4cf7953	a6dd36278f9d955cdf32a1c94ccedb30bc0f7fad74458d46b5408eb99a7d0fef	258aba649eae1c5bee1a980325edc3595c3c562e2309ed0e73a95b0c136bc528	overlay
src/core/softpc/base/keymouse/keybd_io.c	base/keymouse/keybd_io.c	source-or-header	direct-original-diff	literal-reference	f4f5b2043e03361855e52f82958cb5238e0a2137f1b3b2d58c2c6e57203cefcc	c17523f12f895eb144b38692f4d91dc97d539106a8d3e4b8cf23bc4338cd4896	c833bcbc0ad19e1cf99291e37978150881b73767e8fd9cd17cc331f77267b5b9	7b14f4a0e487ab40e0239d05681cda57a4104369e5534bb11edafc18280b15bd	overlay
